case_idx,snippet_id,problem_type,status,reason,tex_path,pdf_path,compiled_pdf,duration_sec
257,ae9ba6244ce0,UNKNOWN,timeout,Exceeded 240s,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/TIMEOUT_257.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/TIMEOUT_257.pdf,1,240.776
258,1f3a8c0ef7da,Clique,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_258_Clique.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_258_Clique.pdf,0,31.131
259,d5ac7b11f10b,KColor,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_259_KColor.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_259_KColor.pdf,0,76.456
260,9f52a7a3d70c,Factor,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_260_Factor.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_260_Factor.pdf,0,11.577
261,281cf133956b,MaxCut,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_261_MaxCut.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_261_MaxCut.pdf,0,18.853
262,828d4809a1b7,MIS,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_262_MIS.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_262_MIS.pdf,0,117.267
263,15b2e0b1e479,UNKNOWN,timeout,Exceeded 240s,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/TIMEOUT_263.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/TIMEOUT_263.pdf,1,240.688
264,dd0de0719fd2,Clique,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_264_Clique.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_264_Clique.pdf,0,29.066
265,3230fdd459a8,Factor,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_265_Factor.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_265_Factor.pdf,0,17.874
266,2de130c73c7b,MaxCut,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_266_MaxCut.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_266_MaxCut.pdf,0,19.045
267,0bffdf58690d,MIS,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_267_MIS.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_267_MIS.pdf,0,116.405
268,192a616c550b,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_268_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_268_ADD.pdf,0,7.666
269,337d0b0333d4,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_269_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_269_SUB.pdf,0,17.062
270,81656bedf621,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_270_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_270_MUL.pdf,0,6.666
271,13a4e519b0cd,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_271_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_271_ADD.pdf,0,11.507
272,4f4c1dfaac15,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_272_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_272_SUB.pdf,0,8.912
273,8e718a6d5f2a,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_273_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_273_MUL.pdf,0,6.902
274,b8b2ed094892,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_274_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_274_ADD.pdf,0,10.925
275,b3d468a334ab,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_275_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_275_SUB.pdf,0,9.886
276,d509516fd418,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_276_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_276_MUL.pdf,0,12.004
277,a8acc842d5bf,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_277_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_277_ADD.pdf,0,9.22
278,3e53f9ba45ab,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_278_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_278_SUB.pdf,0,14.28
279,5fa0bfb0cff6,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_279_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_279_MUL.pdf,0,7.979
280,750ec8a01468,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_280_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_280_ADD.pdf,0,12.242
281,83d5fb06599c,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_281_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_281_SUB.pdf,0,12.853
282,b8ccdcb5fd52,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_282_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_282_MUL.pdf,0,21.877
283,fee01f7d83ad,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_283_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_283_ADD.pdf,0,63.899
284,77b3c49ea36f,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_284_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_284_SUB.pdf,0,14.182
285,7b43a436955d,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_285_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_285_MUL.pdf,0,12.385
286,a011fd8730cc,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_286_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_286_ADD.pdf,0,22.8
287,565f4aea29c3,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_287_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_287_SUB.pdf,0,6.611
288,8c14ef9714b8,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_288_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_288_MUL.pdf,0,9.993
289,f4658a7bb130,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_289_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_289_ADD.pdf,0,23.699
290,46a5dd4f2f35,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_290_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_290_SUB.pdf,0,11.455
291,b6ca87bcb0b9,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_291_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_291_MUL.pdf,0,13.978
292,4d58b40fb91c,UNKNOWN,timeout,Exceeded 240s,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/TIMEOUT_292.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/TIMEOUT_292.pdf,1,240.846
293,01f4fc3468b8,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_293_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_293_SUB.pdf,0,12.707
294,6e9ba1591ed8,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_294_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_294_MUL.pdf,0,24.608
295,891ac90a8ae5,UNKNOWN,timeout,Exceeded 240s,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/TIMEOUT_295.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/TIMEOUT_295.pdf,1,240.841
296,2a3b648b5266,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_296_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_296_SUB.pdf,0,11.869
297,b0ac3cace913,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_297_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_297_MUL.pdf,0,8.78
298,02bd16061c32,UNKNOWN,timeout,Exceeded 240s,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/TIMEOUT_298.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/TIMEOUT_298.pdf,1,240.924
299,573891a7b62f,UNKNOWN,timeout,Exceeded 240s,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/TIMEOUT_299.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/TIMEOUT_299.pdf,1,240.874
300,90eb3242b8b2,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_300_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_300_MUL.pdf,0,23.91
301,5c32209f08f5,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_301_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_301_ADD.pdf,0,20.758
302,f5de7cb963af,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_302_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_302_SUB.pdf,0,90.099
303,808f68958fdc,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_303_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_303_ADD.pdf,0,16.433
304,25d0695707f6,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_304_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_304_ADD.pdf,0,12.518
305,884bb6a41a82,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_305_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_305_ADD.pdf,0,10.34
306,e5ebd05f8a80,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_306_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_306_ADD.pdf,0,16.909
307,15e6292093b5,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_307_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_307_SUB.pdf,0,7.828
308,b805ec15b204,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_308_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_308_SUB.pdf,0,22.091
309,c5f4fd6d02a3,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_309_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_309_SUB.pdf,0,25.69
310,9b37d4b3eaa3,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_310_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_310_SUB.pdf,0,17.144
311,3d98a5550f21,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_311_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_311_MUL.pdf,0,17.783
312,c4d8d3e2d21c,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_312_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_312_MUL.pdf,0,20.411
313,29b585150f08,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_313_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_313_MUL.pdf,0,14.655
314,5884f2e08ed4,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_314_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_314_MUL.pdf,0,10.079
315,91d18c57de69,MaxCut,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_315_MaxCut.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_315_MaxCut.pdf,0,35.491
316,65f44097f913,MaxCut,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_316_MaxCut.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_316_MaxCut.pdf,0,25.802
317,43fb55dc5bd1,MIS,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_317_MIS.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_317_MIS.pdf,0,69.151
318,b22483f1db20,MIS,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_318_MIS.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_318_MIS.pdf,0,88.455
319,3e729f0e5b90,TSP,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_319_TSP.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_319_TSP.pdf,0,50.181
320,be128e268652,TSP,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_320_TSP.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_320_TSP.pdf,0,57.699
321,c3c09fb7b553,Clique,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_321_Clique.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_321_Clique.pdf,0,30.16
322,3f2dd7e95a30,Clique,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_322_Clique.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_322_Clique.pdf,0,31.363
323,a80a514445ab,KColor,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_323_KColor.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_323_KColor.pdf,0,74.411
324,1c0e111a93c5,KColor,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_324_KColor.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_324_KColor.pdf,0,80.04
325,3f30ccbb5828,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_325_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_325_ADD.pdf,0,21.684
326,95127c92f468,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_326_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_326_ADD.pdf,0,13.294
327,35ce5fef845e,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_327_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_327_ADD.pdf,0,13.753
328,a3a1c2e9cfcd,ADD,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_328_ADD.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_328_ADD.pdf,0,17.492
329,d5b9290d46da,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_329_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_329_SUB.pdf,0,10.204
330,ba27f8a2f684,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_330_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_330_SUB.pdf,0,14.914
331,1d2f3bb1a52b,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_331_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_331_SUB.pdf,0,10.903
332,07eacf6b521e,SUB,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_332_SUB.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_332_SUB.pdf,0,18.587
333,0a165f056b80,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_333_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_333_MUL.pdf,0,8.328
334,a385737b5b8f,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_334_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_334_MUL.pdf,0,9.365
335,9b081542f7b3,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_335_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_335_MUL.pdf,0,16.217
336,4c6bf21fd059,MUL,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_336_MUL.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_336_MUL.pdf,0,11.947
337,0411533ea60d,MaxCut,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_337_MaxCut.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_337_MaxCut.pdf,0,25.054
338,39d39f689de4,MaxCut,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_338_MaxCut.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_338_MaxCut.pdf,0,23.107
339,f87f73937093,MIS,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_339_MIS.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_339_MIS.pdf,0,101.971
340,35a70bf79f46,MIS,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_340_MIS.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_340_MIS.pdf,0,85.162
341,ab6e743fc711,TSP,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_341_TSP.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_341_TSP.pdf,0,51.951
342,86ee5a00e910,TSP,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_342_TSP.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_342_TSP.pdf,0,60.018
343,0dfc849bbfaa,Clique,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_343_Clique.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_343_Clique.pdf,0,38.211
344,d9c8796c3d39,Clique,ok,,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_344_Clique.tex,/Users/mac/Documents/GitHub/C2Q/src/c2q-dataset/reports/pdf/CASE_344_Clique.pdf,0,30.676
